customer_id,kmeans_cluster
9298,5.0
36918,0.0
16033,0.0
48344,6.0
19956,0.0
19262,1.0
44301,2.0
21366,1.0
1604,5.0
24232,3.0
9372,0.0
10052,1.0
1587,0.0
20455,0.0
26404,0.0
48047,4.0
9447,0.0
46048,6.0
44983,6.0
17931,1.0
12001,1.0
21437,0.0
43124,2.0
16245,3.0
2543,3.0
26357,2.0
29332,2.0
16644,1.0
39048,6.0
28675,0.0
37667,5.0
35845,6.0
46384,6.0
24352,1.0
38632,5.0
8981,0.0
2562,5.0
23074,1.0
26210,6.0
8542,1.0
16591,3.0
37197,4.0
13092,4.0
5351,1.0
43508,6.0
4473,1.0
9140,0.0
38870,7.0
42621,6.0
10103,3.0
23003,0.0
46524,6.0
10107,5.0
16957,3.0
31791,5.0
45811,6.0
28724,3.0
2438,5.0
45220,6.0
5678,1.0
17081,0.0
37304,6.0
41039,2.0
42749,6.0
15271,3.0
768,0.0
17539,0.0
33256,2.0
17744,0.0
18889,3.0
477,3.0
45061,6.0
42030,5.0
1472,0.0
26281,4.0
5501,0.0
44254,2.0
30658,1.0
29605,0.0
14838,0.0
29030,6.0
18488,0.0
3602,1.0
26399,2.0
27756,0.0
45596,5.0
235,0.0
8979,7.0
35138,1.0
18551,5.0
10874,0.0
35948,6.0
33614,3.0
11221,3.0
23696,0.0
273,0.0
8045,0.0
29272,5.0
9100,0.0
26726,2.0
25830,6.0
1881,0.0
30379,6.0
22977,5.0
20353,0.0
7880,5.0
7833,5.0
42211,2.0
48548,2.0
35791,6.0
32700,5.0
12208,3.0
13198,4.0
15598,1.0
19566,0.0
41496,6.0
8322,0.0
11173,1.0
41584,2.0
9929,0.0
27295,0.0
21110,1.0
9472,3.0
47362,6.0
25056,1.0
49891,6.0
49798,5.0
26269,5.0
28013,2.0
29763,2.0
48923,2.0
13313,0.0
30105,2.0
16930,0.0
36601,6.0
30295,1.0
42816,2.0
7549,0.0
11142,0.0
37037,1.0
687,3.0
3623,0.0
19418,3.0
48324,6.0
18728,4.0
31666,6.0
20310,5.0
28499,1.0
33009,1.0
25318,0.0
49532,2.0
30923,2.0
33180,6.0
5297,3.0
11243,1.0
35220,2.0
42730,6.0
24333,4.0
29580,1.0
19618,3.0
11104,3.0
42897,2.0
22773,3.0
35976,2.0
27923,0.0
22917,5.0
28233,5.0
24482,2.0
27621,0.0
5295,1.0
32607,2.0
709,1.0
29152,6.0
34095,0.0
49850,2.0
43569,4.0
9662,1.0
1540,3.0
17184,3.0
37975,5.0
28479,2.0
27459,6.0
30248,6.0
43761,6.0
17381,0.0
27339,0.0
34086,2.0
48397,5.0
17578,3.0
24124,0.0
1363,0.0
5610,0.0
30510,2.0
46420,5.0
11727,1.0
4998,0.0
19147,0.0
22590,0.0
11256,5.0
49246,6.0
19278,3.0
35101,2.0
28185,4.0
4068,3.0
44268,5.0
8642,7.0
29651,4.0
17964,5.0
26766,0.0
7246,3.0
11901,0.0
9348,0.0
36413,0.0
39224,6.0
30310,7.0
45461,2.0
48076,2.0
23452,5.0
13050,3.0
43781,2.0
1388,1.0
40868,5.0
4110,0.0
1429,1.0
36050,5.0
16117,5.0
1961,1.0
29661,6.0
31410,0.0
43489,4.0
13565,3.0
38846,1.0
28965,2.0
13218,2.0
30185,4.0
39998,2.0
28867,6.0
25135,3.0
36676,2.0
18633,2.0
47886,2.0
21303,5.0
32290,5.0
5038,5.0
10113,3.0
14139,0.0
37905,1.0
28022,0.0
2567,0.0
18022,3.0
23105,0.0
46944,6.0
10611,5.0
41381,5.0
7414,1.0
21790,0.0
36419,3.0
45690,2.0
31175,2.0
41145,5.0
26012,1.0
40653,6.0
45303,6.0
29171,5.0
47543,5.0
15292,4.0
1660,0.0
47956,5.0
38132,1.0
9923,0.0
43201,2.0
42017,5.0
41996,2.0
32684,5.0
24844,5.0
11659,4.0
35612,2.0
19,5.0
489,0.0
44799,2.0
16461,1.0
38252,1.0
39380,3.0
28317,0.0
27705,1.0
14080,0.0
40442,5.0
33241,6.0
21265,2.0
36464,0.0
4549,1.0
24013,0.0
29355,1.0
43835,2.0
5092,5.0
39042,1.0
40266,6.0
14093,0.0
15843,0.0
28250,4.0
3304,0.0
9125,5.0
31188,0.0
12558,1.0
28247,6.0
38253,0.0
43991,2.0
5047,5.0
48899,2.0
25265,0.0
39134,2.0
19274,1.0
5309,0.0
33085,6.0
19315,3.0
7911,0.0
36994,0.0
21485,5.0
41915,6.0
46700,6.0
47645,2.0
39730,5.0
31250,7.0
13788,4.0
44720,2.0
27060,1.0
1840,5.0
9323,3.0
35214,5.0
45113,6.0
39074,2.0
38925,5.0
34665,6.0
49066,6.0
38779,3.0
13305,3.0
32095,1.0
18673,1.0
32721,6.0
18520,4.0
12694,4.0
33159,0.0
24552,0.0
11616,2.0
19683,0.0
33859,0.0
46331,6.0
5322,0.0
11079,1.0
9015,0.0
18124,3.0
37324,1.0
7734,3.0
1804,3.0
5294,5.0
44964,5.0
34252,6.0
1821,5.0
36808,2.0
31168,6.0
12990,0.0
3409,7.0
23225,6.0
34067,1.0
17918,3.0
11150,1.0
23971,4.0
20897,0.0
8527,7.0
42690,6.0
47782,5.0
2200,0.0
48312,2.0
37402,2.0
22523,4.0
436,0.0
45235,2.0
46025,6.0
22801,3.0
46099,2.0
34508,1.0
3899,0.0
48453,2.0
15663,0.0
10299,3.0
30907,3.0
46587,2.0
10830,3.0
10667,0.0
18396,0.0
35799,3.0
2152,3.0
11556,0.0
37645,1.0
32391,6.0
3036,0.0
33683,5.0
4078,0.0
3090,7.0
39732,6.0
448,3.0
24689,6.0
34738,2.0
25095,3.0
35620,5.0
3892,1.0
8667,1.0
43923,2.0
14902,0.0
11894,0.0
36424,6.0
27906,3.0
8300,1.0
35580,6.0
10633,0.0
32066,6.0
10136,0.0
18408,0.0
16015,1.0
30693,1.0
35397,6.0
25844,2.0
40305,6.0
11280,0.0
43753,2.0
8107,7.0
27151,2.0
10600,0.0
27521,1.0
6974,1.0
4295,0.0
872,5.0
19225,0.0
30740,6.0
584,0.0
35049,6.0
28804,5.0
14724,3.0
1050,5.0
36373,6.0
20458,1.0
22904,3.0
30814,3.0
41541,2.0
45726,5.0
28147,6.0
44839,6.0
5721,0.0
22134,2.0
8176,3.0
7642,0.0
13133,0.0
26552,0.0
49240,2.0
34361,2.0
45354,2.0
3425,0.0
27416,5.0
30899,6.0
16158,4.0
13251,0.0
39061,2.0
39306,6.0
33267,6.0
21476,1.0
15387,0.0
28631,6.0
3366,0.0
35809,2.0
1341,3.0
45452,6.0
35431,2.0
33347,1.0
1457,5.0
1369,3.0
31883,0.0
29077,0.0
38796,6.0
21916,0.0
21286,0.0
15897,3.0
31773,2.0
43649,6.0
25065,2.0
3850,0.0
37660,6.0
28077,5.0
21583,2.0
25,1.0
49294,2.0
29764,5.0
14501,0.0
35100,5.0
16931,0.0
32741,1.0
10549,3.0
45921,2.0
25521,2.0
34249,6.0
8598,1.0
11744,0.0
35157,6.0
9778,1.0
2008,1.0
20119,1.0
14438,3.0
1392,3.0
38155,6.0
3549,3.0
3492,5.0
47849,2.0
18765,3.0
12516,5.0
7805,0.0
49527,2.0
39806,6.0
14625,1.0
42189,2.0
27271,0.0
3668,1.0
4389,0.0
38859,5.0
33471,0.0
31595,2.0
23832,1.0
9078,1.0
13937,0.0
40713,2.0
12643,0.0
48103,6.0
31216,6.0
49454,2.0
24535,1.0
34576,2.0
2862,1.0
35643,2.0
32405,6.0
3075,0.0
38822,2.0
45141,4.0
17939,0.0
37670,2.0
5182,0.0
32172,5.0
32981,1.0
12657,0.0
11021,3.0
48880,2.0
24632,3.0
11072,5.0
35605,2.0
1728,3.0
18169,0.0
24816,1.0
39578,1.0
23199,3.0
43722,6.0
33135,0.0
20165,5.0
13186,3.0
44588,6.0
39,0.0
27395,2.0
42681,2.0
32385,2.0
8872,1.0
6772,1.0
48204,6.0
20369,0.0
32524,2.0
46296,2.0
6335,5.0
42237,6.0
12349,2.0
9296,1.0
15690,3.0
43505,5.0
1391,3.0
38966,0.0
48838,6.0
43742,4.0
14421,3.0
27862,3.0
49529,6.0
17955,3.0
8234,0.0
46306,2.0
21056,0.0
29835,1.0
1697,0.0
5631,1.0
23274,5.0
2777,3.0
23655,2.0
41025,2.0
20003,2.0
11735,3.0
25577,2.0
40818,2.0
22339,6.0
38539,2.0
49360,2.0
33263,1.0
15649,0.0
41358,5.0
22436,0.0
37566,0.0
28267,2.0
30520,2.0
24048,1.0
16841,0.0
9879,3.0
17726,1.0
12030,0.0
37327,2.0
49119,5.0
35690,2.0
39370,6.0
3362,1.0
23350,0.0
14662,3.0
27660,0.0
11034,3.0
46830,2.0
41308,6.0
27839,6.0
3428,1.0
47539,4.0
37014,6.0
1873,0.0
6095,0.0
39162,5.0
1080,0.0
2020,0.0
24556,0.0
45859,5.0
11670,0.0
44580,5.0
19955,1.0
18194,2.0
21747,5.0
2545,5.0
1756,1.0
31644,5.0
49747,2.0
13653,0.0
11025,0.0
11338,5.0
34698,6.0
13226,2.0
4005,3.0
27819,1.0
22467,1.0
42091,6.0
32829,0.0
38418,6.0
20743,2.0
21116,3.0
7427,3.0
20794,5.0
25170,0.0
41820,4.0
27010,1.0
35782,2.0
33703,2.0
33289,1.0
17247,1.0
19075,3.0
21718,6.0
35615,2.0
34143,2.0
48230,2.0
12619,0.0
36532,1.0
15340,0.0
38345,2.0
42752,6.0
3499,0.0
35639,5.0
44541,6.0
36427,0.0
36989,6.0
18868,3.0
4942,1.0
41895,4.0
36835,5.0
33649,0.0
12549,0.0
37507,6.0
13801,0.0
37983,2.0
48609,4.0
23651,0.0
2622,0.0
16958,3.0
11785,0.0
26316,2.0
42009,6.0
17823,3.0
3334,0.0
17058,1.0
30617,2.0
7333,0.0
18392,0.0
47992,6.0
33950,6.0
43166,6.0
12185,0.0
16296,5.0
31488,2.0
16340,0.0
31301,0.0
34379,2.0
2738,3.0
30539,0.0
30960,2.0
2591,3.0
31397,0.0
28516,1.0
6348,0.0
29402,5.0
15427,5.0
48027,5.0
5032,0.0
31492,6.0
9848,0.0
2225,0.0
49178,6.0
49158,6.0
18109,2.0
35141,5.0
34844,6.0
45320,6.0
6044,3.0
25815,0.0
16774,2.0
1579,0.0
45960,5.0
2563,0.0
12156,3.0
14771,0.0
30819,2.0
49689,6.0
40264,6.0
15132,5.0
23224,0.0
37460,2.0
34804,4.0
45948,6.0
43039,2.0
15929,0.0
41270,5.0
10406,0.0
4191,1.0
45173,6.0
31554,2.0
30125,6.0
48333,6.0
43082,2.0
27979,0.0
38750,0.0
8310,0.0
37076,5.0
21764,0.0
12432,3.0
19403,0.0
4302,5.0
20744,0.0
19737,0.0
19472,1.0
40639,6.0
29830,5.0
5397,3.0
20097,3.0
47822,2.0
36993,2.0
36686,6.0
35993,4.0
46734,6.0
5408,0.0
44620,2.0
20480,4.0
12678,4.0
5604,3.0
6719,0.0
39767,3.0
38098,6.0
7426,0.0
40616,6.0
5075,0.0
38483,1.0
10361,0.0
17607,3.0
35201,1.0
6221,3.0
1731,0.0
30716,5.0
24147,0.0
16914,1.0
36346,6.0
23380,4.0
44528,6.0
43667,2.0
34168,0.0
44303,6.0
44429,2.0
16102,1.0
7845,0.0
26488,0.0
45241,2.0
4147,0.0
44576,5.0
48816,2.0
19433,3.0
22873,0.0
2672,1.0
5548,3.0
36807,5.0
20220,5.0
6258,1.0
42229,6.0
37399,6.0
28558,0.0
16988,5.0
43872,5.0
47065,2.0
7544,0.0
32853,6.0
42156,5.0
16113,3.0
35754,0.0
38049,6.0
5585,1.0
11398,2.0
41139,2.0
14017,3.0
7247,1.0
17292,0.0
47915,6.0
37547,2.0
33407,6.0
3443,0.0
12608,0.0
38978,3.0
34955,6.0
33000,6.0
32990,4.0
49935,2.0
2891,0.0
15520,1.0
9041,1.0
49829,6.0
28787,2.0
13681,1.0
14398,0.0
32028,0.0
9223,0.0
43957,2.0
26946,0.0
42371,2.0
15062,4.0
6791,0.0
49867,2.0
3224,0.0
29023,6.0
10886,1.0
10115,1.0
28827,5.0
3626,0.0
34087,2.0
14257,4.0
3034,5.0
20300,5.0
3125,0.0
23984,1.0
31706,6.0
43328,6.0
29768,5.0
7046,5.0
7563,0.0
21892,0.0
37340,5.0
32048,5.0
48825,6.0
17953,0.0
45450,6.0
17266,0.0
40980,5.0
16879,0.0
12112,0.0
17506,0.0
7326,1.0
17554,0.0
46192,2.0
35533,1.0
10154,1.0
1759,3.0
22309,4.0
36620,2.0
8510,0.0
17454,0.0
36333,1.0
49354,2.0
43469,2.0
18050,0.0
45257,6.0
11421,0.0
27329,0.0
1317,0.0
46076,2.0
11432,2.0
21078,1.0
28141,1.0
20236,0.0
20261,0.0
21665,0.0
48743,6.0
43171,7.0
49984,2.0
29164,6.0
1107,1.0
39516,2.0
19081,0.0
13030,0.0
23771,4.0
33785,5.0
3717,0.0
49305,6.0
43320,2.0
47450,5.0
4353,0.0
14893,1.0
13579,1.0
28468,6.0
24541,3.0
35249,2.0
25176,0.0
12721,0.0
43503,4.0
3793,0.0
30563,2.0
24325,5.0
20811,7.0
44245,6.0
14015,3.0
36116,7.0
17129,1.0
23391,0.0
44944,5.0
20739,0.0
44888,2.0
39404,4.0
22272,4.0
8665,0.0
42165,6.0
8134,0.0
41384,6.0
48308,6.0
26086,2.0
16726,0.0
23785,1.0
757,0.0
32038,4.0
5532,3.0
12707,3.0
46235,2.0
41985,6.0
4535,5.0
22382,5.0
34812,6.0
13640,1.0
12548,1.0
4428,3.0
29198,6.0
18712,4.0
853,3.0
48533,6.0
6269,3.0
16137,4.0
13586,3.0
22413,1.0
23865,0.0
19164,1.0
29128,2.0
53,1.0
40820,2.0
33253,3.0
32515,2.0
47314,2.0
36070,1.0
28839,7.0
30948,6.0
12911,0.0
35569,6.0
44691,6.0
16746,2.0
36852,0.0
30477,2.0
6578,3.0
47890,6.0
34052,5.0
5129,0.0
19864,3.0
2514,3.0
9294,3.0
33722,5.0
25807,2.0
6164,3.0
4260,1.0
3051,5.0
366,0.0
43773,2.0
27248,2.0
16802,5.0
29747,2.0
24838,1.0
29015,2.0
24625,1.0
20738,5.0
45830,7.0
48113,2.0
34250,2.0
49212,6.0
36848,5.0
7059,0.0
32691,6.0
10725,3.0
48763,2.0
25356,5.0
32454,5.0
28314,5.0
10984,0.0
35302,2.0
4232,3.0
20759,3.0
9739,1.0
24823,5.0
19686,5.0
28635,2.0
48718,5.0
13943,0.0
31767,6.0
40856,6.0
48493,2.0
3781,0.0
5612,1.0
41267,5.0
14448,3.0
31726,0.0
27816,0.0
21354,2.0
4981,3.0
35562,6.0
34664,5.0
43696,2.0
20960,0.0
1703,0.0
15849,3.0
23710,4.0
19899,1.0
42961,2.0
9400,0.0
7729,0.0
31336,2.0
17099,4.0
49664,5.0
36545,0.0
3682,0.0
32121,1.0
30426,2.0
23662,3.0
13642,3.0
23587,1.0
3344,5.0
24706,1.0
7815,3.0
1256,0.0
28657,2.0
46060,2.0
17150,0.0
49133,6.0
10950,1.0
13053,0.0
4282,3.0
517,3.0
38691,2.0
18819,1.0
5702,1.0
30218,0.0
46160,6.0
13359,3.0
20990,5.0
19149,1.0
32997,2.0
10176,0.0
13102,0.0
17124,0.0
49736,4.0
44512,2.0
20090,1.0
41400,2.0
41544,2.0
28541,2.0
15635,0.0
33386,2.0
28118,0.0
3446,0.0
6859,0.0
36859,2.0
10005,5.0
46121,2.0
12992,1.0
17863,0.0
39250,5.0
30460,2.0
40073,2.0
25178,1.0
47411,2.0
16899,1.0
8168,0.0
14225,3.0
46251,2.0
9808,3.0
37898,0.0
19280,0.0
9480,1.0
4158,0.0
7863,1.0
25592,1.0
8796,1.0
31242,6.0
17448,3.0
27684,2.0
42861,2.0
47608,6.0
28358,2.0
17190,1.0
33898,3.0
28288,6.0
16688,1.0
11636,2.0
44854,2.0
36085,2.0
24006,0.0
28069,2.0
1300,5.0
3471,5.0
34814,2.0
37426,6.0
1006,1.0
27215,4.0
32629,5.0
24386,1.0
3589,1.0
27731,6.0
24343,0.0
13584,1.0
25454,3.0
1814,1.0
32336,0.0
40051,2.0
28394,6.0
22097,2.0
44592,5.0
16587,0.0
49226,6.0
29593,1.0
7454,0.0
49164,5.0
39157,2.0
13386,0.0
3619,3.0
9876,1.0
42686,2.0
722,5.0
35592,4.0
11295,1.0
34282,4.0
21680,0.0
4266,3.0
49339,6.0
21463,0.0
8773,0.0
16669,4.0
4394,0.0
506,5.0
21522,1.0
3357,3.0
12607,7.0
7106,5.0
24257,3.0
42223,2.0
35227,0.0
3609,0.0
9686,0.0
29125,6.0
18395,1.0
29619,6.0
49244,6.0
22611,4.0
16073,0.0
47899,2.0
31167,0.0
37430,5.0
22666,0.0
15721,7.0
39777,1.0
4633,5.0
15659,1.0
252,1.0
43500,5.0
42722,6.0
31955,6.0
27229,6.0
27759,0.0
33118,2.0
33454,6.0
2353,1.0
42054,6.0
10441,0.0
15170,1.0
16343,5.0
10333,1.0
49415,6.0
16752,1.0
21881,4.0
20654,1.0
26923,0.0
15822,4.0
47028,6.0
29148,2.0
48330,2.0
17899,0.0
24502,3.0
2944,0.0
33688,2.0
40257,6.0
46845,5.0
46917,2.0
15355,1.0
32416,6.0
34167,4.0
34380,5.0
299,0.0
26303,1.0
43813,2.0
49477,5.0
21782,2.0
11927,3.0
35699,6.0
48700,5.0
5073,0.0
5857,0.0
4366,1.0
26081,3.0
6551,1.0
24082,0.0
14600,0.0
9860,0.0
9992,0.0
6961,0.0
24764,6.0
32145,5.0
45866,2.0
25494,2.0
7499,3.0
45881,6.0
27810,1.0
41309,5.0
36361,0.0
4910,3.0
33775,6.0
20451,0.0
13131,3.0
24154,1.0
185,3.0
14750,5.0
31423,6.0
39146,2.0
33160,2.0
42890,5.0
1509,0.0
25021,0.0
31244,2.0
21275,3.0
39931,0.0
26353,3.0
46544,6.0
47887,6.0
6801,3.0
39829,6.0
34203,6.0
10079,1.0
30959,6.0
21359,0.0
42565,6.0
3923,0.0
17974,5.0
39229,2.0
27760,5.0
1327,0.0
19269,0.0
12245,5.0
33908,6.0
730,0.0
6215,0.0
4201,1.0
40728,2.0
27809,2.0
28654,6.0
13918,2.0
6860,5.0
49429,6.0
44469,2.0
4739,1.0
4804,0.0
24497,6.0
22676,0.0
29981,0.0
37528,0.0
21288,1.0
45516,2.0
20567,1.0
43903,2.0
14988,0.0
39696,6.0
46703,6.0
14452,3.0
43682,6.0
37710,5.0
43277,2.0
7159,0.0
20088,0.0
24914,2.0
37666,6.0
15655,5.0
5343,5.0
48345,2.0
14825,0.0
42192,4.0
12886,1.0
6997,1.0
22231,1.0
10559,4.0
15433,0.0
5052,0.0
35163,0.0
40003,2.0
2982,0.0
23812,1.0
20866,0.0
22876,0.0
45707,2.0
3478,0.0
14522,1.0
34040,6.0
43302,6.0
9118,0.0
49068,2.0
47584,2.0
41599,2.0
26379,0.0
36258,6.0
10057,0.0
15311,1.0
7583,0.0
40369,4.0
41682,5.0
208,5.0
8395,1.0
18276,0.0
9843,5.0
46429,2.0
28876,2.0
24882,1.0
27767,2.0
1787,3.0
41155,5.0
17776,2.0
47484,2.0
7471,5.0
24146,2.0
35779,2.0
41100,6.0
33242,2.0
19343,0.0
12832,0.0
40124,2.0
4676,3.0
4650,0.0
11695,2.0
20320,0.0
37804,1.0
33548,1.0
16357,0.0
19576,0.0
12420,1.0
17115,5.0
23446,4.0
3281,3.0
6118,1.0
46661,6.0
18989,3.0
34383,3.0
424,0.0
16371,0.0
41052,5.0
30507,2.0
40129,6.0
37585,2.0
48026,6.0
35285,2.0
31902,5.0
44239,2.0
30894,2.0
12705,0.0
9297,1.0
1558,3.0
28700,4.0
33845,2.0
33066,4.0
36193,0.0
1206,5.0
37790,5.0
30123,2.0
6368,1.0
22002,6.0
15882,5.0
2254,3.0
1430,5.0
11199,5.0
3303,1.0
27325,0.0
25042,3.0
36552,2.0
3915,3.0
20806,3.0
44326,2.0
32033,3.0
46951,6.0
19639,1.0
28269,7.0
25431,5.0
2693,0.0
23163,5.0
27626,0.0
13023,0.0
11282,1.0
24009,0.0
13593,3.0
4958,0.0
42732,2.0
8194,3.0
28975,6.0
40042,6.0
38149,3.0
19145,0.0
5787,3.0
37255,6.0
9391,5.0
17378,1.0
1194,0.0
27712,2.0
651,5.0
31332,0.0
49631,6.0
15,3.0
4489,1.0
8716,1.0
40974,2.0
10592,0.0
41930,6.0
24208,0.0
2507,0.0
39425,0.0
16389,0.0
4004,5.0
15741,3.0
17371,0.0
33926,1.0
4225,3.0
31374,2.0
13369,5.0
42337,2.0
22303,1.0
37808,3.0
11379,0.0
45121,6.0
40236,6.0
40858,2.0
26427,6.0
42807,6.0
2701,0.0
36861,5.0
2135,3.0
41909,6.0
36383,1.0
19917,0.0
7717,5.0
43383,2.0
35907,6.0
33639,2.0
45069,2.0
8516,1.0
27288,0.0
11610,3.0
24598,0.0
801,0.0
7724,0.0
47251,2.0
41859,2.0
31478,3.0
41940,6.0
7486,1.0
37651,2.0
30101,2.0
34140,6.0
42102,6.0
15792,3.0
49732,4.0
38692,1.0
7491,3.0
36183,0.0
44295,2.0
1534,0.0
24585,3.0
13222,0.0
10696,5.0
13261,3.0
4474,5.0
28330,0.0
29025,0.0
10657,0.0
11012,0.0
34849,0.0
26880,1.0
47975,6.0
14775,5.0
37514,0.0
45959,2.0
28677,3.0
893,1.0
10525,0.0
30418,5.0
45489,4.0
15966,0.0
34916,5.0
7586,1.0
2403,5.0
35989,2.0
4777,0.0
10721,4.0
9347,0.0
26592,4.0
15237,3.0
27732,1.0
47233,6.0
44137,2.0
42209,2.0
30695,0.0
14798,1.0
36633,6.0
42138,6.0
589,1.0
11792,4.0
40117,2.0
21187,1.0
31443,4.0
25317,1.0
10003,3.0
48994,2.0
32856,2.0
36569,2.0
20943,0.0
23369,5.0
45389,2.0
41815,2.0
19866,1.0
39936,2.0
745,3.0
48931,2.0
45330,6.0
39283,6.0
7065,0.0
41614,6.0
39204,5.0
5356,0.0
36009,6.0
4885,0.0
22354,1.0
43978,5.0
25916,2.0
5688,5.0
5459,5.0
34194,2.0
49166,4.0
17450,2.0
37535,6.0
30008,1.0
1670,5.0
30184,1.0
10771,4.0
35246,1.0
27930,2.0
41848,6.0
28749,5.0
44454,2.0
4597,0.0
46817,6.0
26735,6.0
35665,2.0
26903,5.0
16649,4.0
12453,2.0
24024,5.0
38860,6.0
27312,1.0
4403,0.0
20373,5.0
24417,1.0
17192,0.0
39279,5.0
40510,6.0
33691,6.0
6843,5.0
15015,0.0
35917,0.0
19382,0.0
24626,0.0
6355,5.0
549,0.0
21130,0.0
24485,0.0
32669,4.0
39193,0.0
27580,4.0
898,1.0
40273,7.0
37393,0.0
49640,2.0
29591,6.0
14018,3.0
4525,5.0
37362,2.0
38106,2.0
388,0.0
26512,2.0
10706,0.0
12370,1.0
22182,4.0
19066,1.0
15113,5.0
48275,6.0
29805,4.0
14956,0.0
31144,5.0
1835,3.0
10288,1.0
22349,0.0
11997,0.0
1662,3.0
10968,3.0
29269,4.0
7415,0.0
18907,2.0
20274,3.0
134,3.0
37392,0.0
47434,2.0
2370,3.0
45419,6.0
29709,2.0
7589,0.0
33481,2.0
20861,5.0
34469,6.0
32113,1.0
26522,0.0
48410,2.0
23205,3.0
49568,5.0
33495,6.0
14175,5.0
31180,2.0
15923,0.0
32520,2.0
8500,0.0
5859,5.0
37543,2.0
20992,0.0
31438,2.0
29437,2.0
25082,2.0
10366,5.0
490,1.0
29951,3.0
49269,2.0
44438,2.0
399,1.0
34400,2.0
49717,5.0
46487,6.0
14691,3.0
46802,5.0
360,0.0
9350,0.0
16801,3.0
2392,0.0
5342,3.0
19241,0.0
43129,6.0
13765,2.0
10859,5.0
31063,6.0
13024,0.0
6191,0.0
27182,1.0
22458,1.0
31237,3.0
36447,6.0
33019,2.0
24980,0.0
5849,0.0
39785,2.0
24770,0.0
34648,5.0
7114,5.0
2133,0.0
2449,0.0
40705,6.0
46225,6.0
39141,1.0
32057,0.0
21398,0.0
18734,0.0
37724,2.0
16416,0.0
42224,2.0
38152,3.0
29464,0.0
1519,1.0
36443,6.0
29762,6.0
36616,6.0
47077,6.0
36381,2.0
42643,5.0
44553,5.0
16579,1.0
33816,3.0
18671,2.0
2576,1.0
39220,6.0
42277,2.0
49289,6.0
45316,4.0
11275,4.0
27755,2.0
25445,1.0
48144,2.0
8690,1.0
44121,6.0
40064,6.0
16460,2.0
22536,0.0
1923,0.0
35510,1.0
37150,2.0
34224,2.0
4683,0.0
23713,1.0
36242,2.0
10880,0.0
25713,6.0
41522,2.0
17850,2.0
9387,0.0
46826,6.0
17641,1.0
31934,2.0
47960,6.0
12490,2.0
31783,3.0
13268,0.0
22478,1.0
238,3.0
40346,6.0
27357,2.0
42620,5.0
21259,0.0
36788,4.0
14774,3.0
15760,3.0
30737,0.0
41036,5.0
15204,0.0
44102,2.0
36565,2.0
12446,0.0
45532,6.0
34409,2.0
48043,4.0
44910,2.0
10166,3.0
14698,3.0
25875,5.0
17541,5.0
10220,0.0
38274,2.0
37923,6.0
15120,0.0
9560,1.0
23759,1.0
8561,5.0
5966,0.0
4576,3.0
7353,3.0
20080,3.0
32301,2.0
23674,2.0
771,3.0
6745,3.0
21406,5.0
6725,0.0
26855,0.0
1441,1.0
24309,3.0
37781,4.0
33793,2.0
15026,3.0
24188,5.0
17493,5.0
3883,1.0
8585,1.0
27055,7.0
32202,0.0
49970,2.0
16630,0.0
33017,7.0
40539,2.0
18320,1.0
45438,2.0
28227,2.0
46823,6.0
2969,0.0
42802,6.0
25722,2.0
43343,6.0
39881,6.0
23434,5.0
30082,5.0
32399,6.0
26346,5.0
32112,2.0
28966,5.0
28456,6.0
32840,7.0
48296,5.0
19038,5.0
29766,2.0
28693,2.0
36539,1.0
13756,5.0
8854,1.0
40554,2.0
34119,2.0
15030,5.0
6011,0.0
2170,5.0
32449,6.0
15951,3.0
4963,0.0
35783,4.0
43921,6.0
3843,0.0
1977,0.0
8130,0.0
25649,5.0
26397,2.0
49578,2.0
35563,2.0
38913,5.0
28739,0.0
12709,3.0
37658,2.0
8679,3.0
2085,3.0
45746,5.0
35813,6.0
44669,6.0
28723,1.0
49394,2.0
4292,1.0
48186,6.0
44426,6.0
6230,3.0
33621,0.0
7424,0.0
32566,6.0
26502,2.0
47719,2.0
21546,0.0
29155,1.0
20729,1.0
10901,1.0
17941,0.0
10155,1.0
35621,6.0
36089,2.0
10239,0.0
11422,3.0
18618,0.0
42678,2.0
46832,2.0
39278,6.0
19303,0.0
16037,2.0
42729,2.0
28574,6.0
44034,5.0
38716,0.0
25316,6.0
34369,2.0
27161,0.0
9975,3.0
36711,0.0
12957,1.0
22708,0.0
42661,6.0
7515,0.0
8035,1.0
2654,1.0
2456,3.0
4070,0.0
13252,3.0
20893,0.0
8126,0.0
25608,2.0
32720,0.0
19016,3.0
38183,1.0
43574,6.0
48375,6.0
2784,5.0
44475,2.0
43566,4.0
47718,6.0
42703,6.0
16030,3.0
25280,2.0
12104,0.0
8090,5.0
17128,5.0
6129,1.0
4342,3.0
19969,1.0
3931,3.0
42281,5.0
37376,1.0
41840,2.0
4917,0.0
11850,1.0
18081,5.0
7541,1.0
10845,5.0
3628,0.0
32860,2.0
30684,2.0
24161,3.0
46405,5.0
11953,0.0
21204,3.0
37709,6.0
36499,1.0
32104,0.0
12851,0.0
4199,3.0
1707,1.0
3896,0.0
10209,0.0
42523,2.0
39714,5.0
10860,0.0
10465,1.0
21978,1.0
37476,3.0
16383,0.0
17865,0.0
34852,2.0
19063,3.0
32576,5.0
37450,2.0
29262,0.0
4863,0.0
38246,5.0
8839,3.0
37169,5.0
19950,0.0
48108,7.0
7625,5.0
23485,5.0
15139,3.0
22744,0.0
9520,3.0
